id,app_id,imei,iccid,packet_number,data_send_time,date_id,measure,voltage,rssi,network
6499541,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,19,"2021-01-26 08:49:54","2021-01-26 08:27:36",566,3.63,16,"FDD LTE"
6499542,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,20,"2021-01-26 08:49:54","2021-01-26 08:29:36",564,3.63,16,"FDD LTE"
6499543,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,21,"2021-01-26 08:49:54","2021-01-26 08:31:36",568,3.63,16,"FDD LTE"
6499544,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,22,"2021-01-26 08:49:54","2021-01-26 08:33:36",565,3.64,16,"FDD LTE"
6499545,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,23,"2021-01-26 08:49:54","2021-01-26 08:35:36",570,3.64,16,"FDD LTE"
6499546,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,24,"2021-01-26 08:49:54","2021-01-26 08:37:36",564,3.64,16,"FDD LTE"
6499547,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,25,"2021-01-26 08:49:54","2021-01-26 08:39:36",552,3.64,16,"FDD LTE"
6499548,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,26,"2021-01-26 08:49:54","2021-01-26 08:41:36",550,3.64,16,"FDD LTE"
6499549,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,27,"2021-01-26 08:49:54","2021-01-26 08:43:36",531,3.64,16,"FDD LTE"
6499550,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,28,"2021-01-26 08:49:54","2021-01-26 08:45:36",525,3.64,16,"FDD LTE"
6499551,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,29,"2021-01-26 08:49:54","2021-01-26 08:47:36",549,3.64,16,"FDD LTE"
6499552,map16-uu-ultrasonic-live-4G,860548047916983,8942310220000886600F,30,"2021-01-26 08:49:54","2021-01-26 08:49:36",523,3.64,16,"FDD LTE"
6499558,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,6,"2021-01-26 08:50:37","2021-01-26 08:02:19",2099,3.6,17,"FDD LTE"
6499559,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,7,"2021-01-26 08:50:37","2021-01-26 08:04:19",2101,3.6,17,"FDD LTE"
6499560,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,8,"2021-01-26 08:50:37","2021-01-26 08:06:19",2101,3.6,17,"FDD LTE"
6499561,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,9,"2021-01-26 08:50:37","2021-01-26 08:08:19",2098,3.61,17,"FDD LTE"
6499562,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,10,"2021-01-26 08:50:37","2021-01-26 08:10:19",2100,3.61,17,"FDD LTE"
6499563,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,11,"2021-01-26 08:50:37","2021-01-26 08:12:19",2101,3.61,17,"FDD LTE"
6499564,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,12,"2021-01-26 08:50:37","2021-01-26 08:14:19",2100,3.61,17,"FDD LTE"
6499565,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,13,"2021-01-26 08:50:37","2021-01-26 08:16:19",2102,3.61,17,"FDD LTE"
6499566,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,14,"2021-01-26 08:50:37","2021-01-26 08:18:19",2102,3.61,17,"FDD LTE"
6499567,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,15,"2021-01-26 08:50:37","2021-01-26 08:20:19",2100,3.62,17,"FDD LTE"
6499568,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,16,"2021-01-26 08:50:37","2021-01-26 08:22:19",2102,3.62,17,"FDD LTE"
6499569,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,17,"2021-01-26 08:50:37","2021-01-26 08:24:19",2098,3.62,17,"FDD LTE"
6499570,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,18,"2021-01-26 08:50:37","2021-01-26 08:26:19",2100,3.62,17,"FDD LTE"
6499571,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,19,"2021-01-26 08:50:37","2021-01-26 08:28:19",2101,3.62,17,"FDD LTE"
6499572,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,20,"2021-01-26 08:50:37","2021-01-26 08:30:19",2100,3.62,17,"FDD LTE"
6499573,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,21,"2021-01-26 08:50:37","2021-01-26 08:32:19",2101,3.62,17,"FDD LTE"
6499574,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,22,"2021-01-26 08:50:37","2021-01-26 08:34:19",2098,3.62,17,"FDD LTE"
6499575,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,23,"2021-01-26 08:50:37","2021-01-26 08:36:19",2099,3.62,17,"FDD LTE"
6499576,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,24,"2021-01-26 08:50:37","2021-01-26 08:38:19",2098,3.62,17,"FDD LTE"
6499577,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,25,"2021-01-26 08:50:37","2021-01-26 08:40:19",2100,3.62,17,"FDD LTE"
6499578,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,26,"2021-01-26 08:50:37","2021-01-26 08:42:19",2102,3.62,17,"FDD LTE"
6499579,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,27,"2021-01-26 08:50:37","2021-01-26 08:44:19",2098,3.62,17,"FDD LTE"
6499580,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,28,"2021-01-26 08:50:37","2021-01-26 08:46:19",2100,3.62,17,"FDD LTE"
6499581,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,29,"2021-01-26 08:50:37","2021-01-26 08:48:19",2099,3.62,17,"FDD LTE"
6499582,map16-uu-ultrasonic-live-4G,860548046701550,8942310220000537856F,30,"2021-01-26 08:50:37","2021-01-26 08:50:19",2100,3.62,17,"FDD LTE"
6499588,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,6,"2021-01-26 08:50:53","2021-01-26 08:02:35",2957,3.61,18,"FDD LTE"
6499589,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,7,"2021-01-26 08:50:53","2021-01-26 08:04:35",2962,3.61,18,"FDD LTE"
6499590,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,8,"2021-01-26 08:50:53","2021-01-26 08:06:35",2959,3.61,18,"FDD LTE"
6499591,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,9,"2021-01-26 08:50:53","2021-01-26 08:08:35",2957,3.61,18,"FDD LTE"
6499592,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,10,"2021-01-26 08:50:53","2021-01-26 08:10:35",2960,3.61,18,"FDD LTE"
6499593,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,11,"2021-01-26 08:50:53","2021-01-26 08:12:35",2958,3.62,18,"FDD LTE"
6499594,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,12,"2021-01-26 08:50:53","2021-01-26 08:14:35",2957,3.62,18,"FDD LTE"
6499595,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,13,"2021-01-26 08:50:53","2021-01-26 08:16:35",2961,3.62,18,"FDD LTE"
6499596,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,14,"2021-01-26 08:50:53","2021-01-26 08:18:35",2958,3.62,18,"FDD LTE"
6499597,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,15,"2021-01-26 08:50:53","2021-01-26 08:20:35",2958,3.62,18,"FDD LTE"
6499598,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,16,"2021-01-26 08:50:53","2021-01-26 08:22:35",2963,3.62,18,"FDD LTE"
6499599,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,17,"2021-01-26 08:50:53","2021-01-26 08:24:35",2957,3.62,18,"FDD LTE"
6499600,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,18,"2021-01-26 08:50:53","2021-01-26 08:26:35",2958,3.62,18,"FDD LTE"
6499601,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,19,"2021-01-26 08:50:53","2021-01-26 08:28:35",2958,3.62,18,"FDD LTE"
6499602,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,20,"2021-01-26 08:50:53","2021-01-26 08:30:35",2957,3.62,18,"FDD LTE"
6499603,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,21,"2021-01-26 08:50:53","2021-01-26 08:32:35",2957,3.62,18,"FDD LTE"
6499604,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,22,"2021-01-26 08:50:53","2021-01-26 08:34:35",2956,3.62,18,"FDD LTE"
6499605,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,23,"2021-01-26 08:50:53","2021-01-26 08:36:35",2957,3.62,18,"FDD LTE"
6499606,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,24,"2021-01-26 08:50:53","2021-01-26 08:38:35",2958,3.62,18,"FDD LTE"
6499607,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,25,"2021-01-26 08:50:53","2021-01-26 08:40:35",2958,3.62,18,"FDD LTE"
6499608,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,26,"2021-01-26 08:50:53","2021-01-26 08:42:35",2957,3.62,18,"FDD LTE"
6499609,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,27,"2021-01-26 08:50:53","2021-01-26 08:44:35",2958,3.62,18,"FDD LTE"
6499610,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,28,"2021-01-26 08:50:53","2021-01-26 08:46:35",2956,3.62,18,"FDD LTE"
6499611,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,29,"2021-01-26 08:50:53","2021-01-26 08:48:35",2956,3.62,18,"FDD LTE"
6499612,map16-uu-ultrasonic-live-4G,860548046700875,8942310220000898019F,30,"2021-01-26 08:50:53","2021-01-26 08:50:35",2957,3.62,18,"FDD LTE"
6499617,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,5,"2021-01-26 08:51:21","2021-01-26 08:01:03",1448,3.61,11,"FDD LTE"
6499618,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,6,"2021-01-26 08:51:21","2021-01-26 08:03:03",1437,3.61,11,"FDD LTE"
6499619,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,7,"2021-01-26 08:51:21","2021-01-26 08:05:03",4954,3.61,11,"FDD LTE"
6499620,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,8,"2021-01-26 08:51:21","2021-01-26 08:07:03",1438,3.62,11,"FDD LTE"
6499621,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,9,"2021-01-26 08:51:21","2021-01-26 08:09:03",1567,3.62,11,"FDD LTE"
6499622,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,10,"2021-01-26 08:51:21","2021-01-26 08:11:03",1444,3.62,11,"FDD LTE"
6499623,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,11,"2021-01-26 08:51:21","2021-01-26 08:13:03",1507,3.62,11,"FDD LTE"
6499624,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,12,"2021-01-26 08:51:21","2021-01-26 08:15:03",4952,3.62,11,"FDD LTE"
6499625,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,13,"2021-01-26 08:51:21","2021-01-26 08:17:03",1529,3.62,11,"FDD LTE"
6499626,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,14,"2021-01-26 08:51:21","2021-01-26 08:19:03",4956,3.62,11,"FDD LTE"
6499627,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,15,"2021-01-26 08:51:21","2021-01-26 08:21:03",1440,3.62,11,"FDD LTE"
6499628,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,16,"2021-01-26 08:51:21","2021-01-26 08:23:03",1451,3.62,11,"FDD LTE"
6499629,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,17,"2021-01-26 08:51:21","2021-01-26 08:25:03",1432,3.62,11,"FDD LTE"
6499630,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,18,"2021-01-26 08:51:21","2021-01-26 08:27:03",1537,3.62,11,"FDD LTE"
6499631,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,19,"2021-01-26 08:51:21","2021-01-26 08:29:03",1521,3.62,11,"FDD LTE"
6499632,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,20,"2021-01-26 08:51:21","2021-01-26 08:31:03",1506,3.63,11,"FDD LTE"
6499633,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,21,"2021-01-26 08:51:21","2021-01-26 08:33:03",1481,3.63,11,"FDD LTE"
6499634,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,22,"2021-01-26 08:51:21","2021-01-26 08:35:03",4951,3.63,11,"FDD LTE"
6499635,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,23,"2021-01-26 08:51:21","2021-01-26 08:37:03",1431,3.63,11,"FDD LTE"
6499636,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,24,"2021-01-26 08:51:21","2021-01-26 08:39:03",4954,3.63,11,"FDD LTE"
6499637,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,25,"2021-01-26 08:51:21","2021-01-26 08:41:03",1432,3.63,11,"FDD LTE"
6499638,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,26,"2021-01-26 08:51:21","2021-01-26 08:43:03",4952,3.63,11,"FDD LTE"
6499639,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,27,"2021-01-26 08:51:21","2021-01-26 08:45:03",1437,3.63,11,"FDD LTE"
6499640,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,28,"2021-01-26 08:51:21","2021-01-26 08:47:03",1440,3.63,11,"FDD LTE"
6499641,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,29,"2021-01-26 08:51:21","2021-01-26 08:49:03",1525,3.63,11,"FDD LTE"
6499642,map16-uu-ultrasonic-live-4G,860548047916876,8942310220000886295F,30,"2021-01-26 08:51:21","2021-01-26 08:51:03",1527,3.64,11,"FDD LTE"
6499647,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,5,"2021-01-26 08:52:34","2021-01-26 08:02:16",4939,3.6,6,HSPA+TE
6499648,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,6,"2021-01-26 08:52:34","2021-01-26 08:04:16",4939,3.61,6,HSPA+TE
6499649,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,7,"2021-01-26 08:52:34","2021-01-26 08:06:16",3569,3.61,6,HSPA+TE
6499650,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,8,"2021-01-26 08:52:34","2021-01-26 08:08:16",4938,3.61,6,HSPA+TE
6499651,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,9,"2021-01-26 08:52:34","2021-01-26 08:10:16",2227,3.61,6,HSPA+TE
6499652,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,10,"2021-01-26 08:52:34","2021-01-26 08:12:16",2209,3.62,6,HSPA+TE
6499653,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,11,"2021-01-26 08:52:34","2021-01-26 08:14:16",2208,3.62,6,HSPA+TE
6499654,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,12,"2021-01-26 08:52:34","2021-01-26 08:16:16",3569,3.62,6,HSPA+TE
6499655,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,13,"2021-01-26 08:52:34","2021-01-26 08:18:16",2204,3.62,6,HSPA+TE
6499656,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,14,"2021-01-26 08:52:34","2021-01-26 08:20:16",2204,3.62,6,HSPA+TE
6499657,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,15,"2021-01-26 08:52:34","2021-01-26 08:22:16",4937,3.62,6,HSPA+TE
6499658,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,16,"2021-01-26 08:52:34","2021-01-26 08:24:16",2207,3.62,6,HSPA+TE
6499659,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,17,"2021-01-26 08:52:34","2021-01-26 08:26:16",4939,3.62,6,HSPA+TE
6499660,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,18,"2021-01-26 08:52:34","2021-01-26 08:28:16",4940,3.62,6,HSPA+TE
6499661,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,19,"2021-01-26 08:52:34","2021-01-26 08:30:16",3541,3.62,6,HSPA+TE
6499662,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,20,"2021-01-26 08:52:34","2021-01-26 08:32:16",2207,3.62,6,HSPA+TE
6499663,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,21,"2021-01-26 08:52:34","2021-01-26 08:34:16",4937,3.62,6,HSPA+TE
6499664,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,22,"2021-01-26 08:52:34","2021-01-26 08:36:16",2213,3.62,6,HSPA+TE
6499665,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,23,"2021-01-26 08:52:34","2021-01-26 08:38:16",4939,3.62,6,HSPA+TE
6499666,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,24,"2021-01-26 08:52:34","2021-01-26 08:40:16",4937,3.62,6,HSPA+TE
6499667,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,25,"2021-01-26 08:52:34","2021-01-26 08:42:16",4938,3.62,6,HSPA+TE
6499668,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,26,"2021-01-26 08:52:34","2021-01-26 08:44:16",4937,3.62,6,HSPA+TE
6499669,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,27,"2021-01-26 08:52:34","2021-01-26 08:46:16",4937,3.62,6,HSPA+TE
6499670,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,28,"2021-01-26 08:52:34","2021-01-26 08:48:16",4938,3.62,6,HSPA+TE
6499671,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,29,"2021-01-26 08:52:34","2021-01-26 08:50:16",4938,3.63,6,HSPA+TE
6499672,map16-uu-ultrasonic-live-4G,860548046666373,8942310220000538169F,30,"2021-01-26 08:52:34","2021-01-26 08:52:16",4935,3.63,6,HSPA+TE
6499677,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,5,"2021-01-26 08:52:34","2021-01-26 08:02:16",1061,3.62,6,HSPA+TE
6499678,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,6,"2021-01-26 08:52:34","2021-01-26 08:04:16",1058,3.62,6,HSPA+TE
6499679,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,7,"2021-01-26 08:52:34","2021-01-26 08:06:16",1062,3.62,6,HSPA+TE
6499680,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,8,"2021-01-26 08:52:34","2021-01-26 08:08:16",1062,3.62,6,HSPA+TE
6499681,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,9,"2021-01-26 08:52:34","2021-01-26 08:10:16",1062,3.63,6,HSPA+TE
6499682,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,10,"2021-01-26 08:52:34","2021-01-26 08:12:16",1062,3.63,6,HSPA+TE
6499683,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,11,"2021-01-26 08:52:34","2021-01-26 08:14:16",1059,3.63,6,HSPA+TE
6499684,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,12,"2021-01-26 08:52:34","2021-01-26 08:16:16",1068,3.63,6,HSPA+TE
6499685,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,13,"2021-01-26 08:52:34","2021-01-26 08:18:16",1051,3.63,6,HSPA+TE
6499686,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,14,"2021-01-26 08:52:34","2021-01-26 08:20:16",874,3.63,6,HSPA+TE
6499687,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,15,"2021-01-26 08:52:34","2021-01-26 08:22:16",1056,3.63,6,HSPA+TE
6499688,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,16,"2021-01-26 08:52:34","2021-01-26 08:24:16",1062,3.64,6,HSPA+TE
6499689,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,17,"2021-01-26 08:52:34","2021-01-26 08:26:16",1063,3.64,6,HSPA+TE
6499690,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,18,"2021-01-26 08:52:34","2021-01-26 08:28:16",1066,3.64,6,HSPA+TE
6499691,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,19,"2021-01-26 08:52:34","2021-01-26 08:30:16",1059,3.64,6,HSPA+TE
6499692,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,20,"2021-01-26 08:52:34","2021-01-26 08:32:16",1066,3.64,6,HSPA+TE
6499693,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,21,"2021-01-26 08:52:34","2021-01-26 08:34:16",1066,3.64,6,HSPA+TE
6499694,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,22,"2021-01-26 08:52:34","2021-01-26 08:36:16",1066,3.64,6,HSPA+TE
6499695,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,23,"2021-01-26 08:52:34","2021-01-26 08:38:16",1066,3.64,6,HSPA+TE
6499696,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,24,"2021-01-26 08:52:34","2021-01-26 08:40:16",1065,3.64,6,HSPA+TE
6499697,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,25,"2021-01-26 08:52:34","2021-01-26 08:42:16",1066,3.64,6,HSPA+TE
6499698,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,26,"2021-01-26 08:52:34","2021-01-26 08:44:16",1063,3.64,6,HSPA+TE
6499699,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,27,"2021-01-26 08:52:34","2021-01-26 08:46:16",1064,3.64,6,HSPA+TE
6499700,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,28,"2021-01-26 08:52:34","2021-01-26 08:48:16",1066,3.64,6,HSPA+TE
6499701,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,29,"2021-01-26 08:52:34","2021-01-26 08:50:16",1066,3.64,6,HSPA+TE
6499702,map16-uu-ultrasonic-live-4G,860548043805545,8942310220000537955F,30,"2021-01-26 08:52:34","2021-01-26 08:52:16",1068,3.64,6,HSPA+TE
6499707,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,5,"2021-01-26 08:53:07","2021-01-26 08:02:49",509,3.62,14,"FDD LTE"
6499708,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,6,"2021-01-26 08:53:07","2021-01-26 08:04:49",512,3.62,14,"FDD LTE"
6499709,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,7,"2021-01-26 08:53:07","2021-01-26 08:06:49",506,3.62,14,"FDD LTE"
6499710,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,8,"2021-01-26 08:53:07","2021-01-26 08:08:49",514,3.63,14,"FDD LTE"
6499711,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,9,"2021-01-26 08:53:07","2021-01-26 08:10:49",516,3.63,14,"FDD LTE"
6499712,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,10,"2021-01-26 08:53:07","2021-01-26 08:12:49",1351,3.63,14,"FDD LTE"
6499713,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,11,"2021-01-26 08:53:07","2021-01-26 08:14:49",509,3.63,14,"FDD LTE"
6499714,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,12,"2021-01-26 08:53:07","2021-01-26 08:16:49",511,3.63,14,"FDD LTE"
6499715,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,13,"2021-01-26 08:53:07","2021-01-26 08:18:49",512,3.63,14,"FDD LTE"
6499716,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,14,"2021-01-26 08:53:07","2021-01-26 08:20:49",512,3.64,14,"FDD LTE"
6499717,map16-uu-ultrasonic-live-4G,860548046678097,8942310220000537641F,15,"2021-01-26 08:53:07","2021-01-26 08:22:49",518,3.64,14,"FDD LTE"
